employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-86893142,Evelyn,Acevedo,Female,Michigan,Detroit,2017-06-21,Operations,Operations Analyst,Bachelor,52927,Satisfactory,Yes,1988-06-06,
00-51927304,Dustin,Smith,Female,New York,Rochester,2023-11-10,Customer Service,Help Desk Technician,High School,72123,Excellent,Yes,1982-06-15,
00-54195849,Zachary,Jones,Male,New York,New York City,2019-05-12,Sales,Sales Specialist,Master,87360,Good,No,1971-02-16,
00-27686156,Leroy,Holden,Female,New York,Rochester,2017-03-05,Operations,Inventory Specialist,High School,59233,Good,No,1974-02-25,
00-28599426,Ryan,Long,Female,New York,Buffalo,2020-01-15,Marketing,Marketing Coordinator,Bachelor,72038,Good,No,1979-12-04,
00-37153619,Donna,May,Male,New York,Buffalo,2023-12-17,IT,IT Support Specialist,High School,64157,Good,No,2003-05-27,
00-51473062,Autumn,Levine,Female,New York,New York City,2022-10-05,IT,Software Developer,Bachelor,77990,Good,No,1997-07-16,
00-80303981,Lauren,Liu,Female,New York,Rochester,2023-04-25,Marketing,Content Creator,High School,66824,Good,Yes,1962-10-15,
00-67722252,Robert,Blackwell,Female,New York,Rochester,2024-09-29,Operations,Operations Analyst,Master,93734,Good,Yes,1965-11-13,
00-29482024,Angela,Torres,Male,New York,Buffalo,2022-10-16,Operations,Logistics Coordinator,Bachelor,72362,Satisfactory,No,1967-06-29,
00-85812116,Lee,Cooper,Male,New York,Rochester,2024-11-17,Sales,Sales Representative,Bachelor,75968,Good,Yes,1981-11-29,
00-52613620,Joshua,Rose,Female,New York,Rochester,2016-12-23,Sales,Sales Consultant,Master,106062,Satisfactory,No,1976-12-24,
00-81532887,Dylan,Powell,Female,New York,Rochester,2024-09-07,Sales,Sales Specialist,Bachelor,66861,Good,Yes,1991-07-07,
00-25889673,Jamie,Stephens,Female,Michigan,Warren,2017-11-03,Sales,Sales Representative,Bachelor,64917,Good,No,1980-12-04,
00-29531743,Christine,Ramos,Female,Virginia,Richmond,2022-05-15,Sales,Sales Consultant,Master,89220,Satisfactory,Yes,2000-07-24,
00-52773504,Pam,Harrington,Male,Michigan,Grand Rapids,2023-06-07,Customer Service,Support Specialist,High School,58461,Good,Yes,1975-07-05,
00-65571528,Kimberly,Ibarra,Male,Michigan,Grand Rapids,2024-02-02,Operations,Inventory Specialist,High School,55604,Excellent,No,2002-04-01,
00-50714693,Benjamin,Cook,Male,Pennsylvania,Allentown,2019-10-09,Operations,Inventory Specialist,Bachelor,62459,Excellent,No,1992-08-29,
00-95476210,Jennifer,Hobbs,Male,Pennsylvania,Allentown,2024-07-21,Operations,Logistics Coordinator,Bachelor,74343,Good,No,1974-04-10,
00-46748299,Victoria,Campbell,Female,Michigan,Detroit,2017-02-06,Operations,Logistics Coordinator,Bachelor,63044,Satisfactory,No,1989-04-01,
00-35224021,William,Collins,Male,Michigan,Detroit,2016-05-12,Operations,Logistics Coordinator,Bachelor,60257,Satisfactory,No,2000-09-21,
00-34796255,Katherine,Moore,Male,New York,Rochester,2015-01-11,Finance,Accountant,Bachelor,65182,Good,No,1982-01-04,
00-92138779,Pamela,Fernandez,Male,Pennsylvania,Pittsburgh,2021-04-11,Customer Service,Support Specialist,High School,61147,Excellent,No,1993-03-20,
00-91282861,John,Schroeder,Female,New York,New York City,2020-10-09,Operations,Inventory Specialist,Bachelor,55792,Good,No,1994-01-18,
00-40992396,Roberto,Wagner,Male,New York,New York City,2020-10-11,Operations,Logistics Coordinator,Bachelor,63699,Good,No,1992-08-02,
00-40992534,Brian,Watson,Female,New York,New York City,2022-09-01,Customer Service,Help Desk Technician,High School,61236,Good,No,1977-09-05,
00-58219240,William,Martinez,Female,Pennsylvania,Philadelphia,2016-10-20,IT,IT Support Specialist,High School,65805,Satisfactory,Yes,1976-10-12,
00-73968467,Debra,Martinez,Female,North Carolina,Greensboro,2017-04-26,Operations,Operations Analyst,Bachelor,81842,Satisfactory,Yes,1990-05-20,
00-91163038,Ashley,Smith,Female,Michigan,Detroit,2019-05-12,Customer Service,Customer Service Representative,Bachelor,53129,Good,Yes,1989-12-29,
00-97183615,Tonya,Trujillo,Female,New York,New York City,2018-08-14,Customer Service,Help Desk Technician,Bachelor,70849,Satisfactory,Yes,1985-05-17,
00-62004039,Ariana,Kline,Female,New York,Buffalo,2020-08-31,Sales,Sales Representative,Bachelor,56520,Good,No,2003-11-05,
00-28456645,Elizabeth,Richard,Male,Michigan,Detroit,2017-04-01,Marketing,Marketing Coordinator,Bachelor,80905,Good,Yes,1997-09-29,
00-40369856,Michael,Mitchell,Male,New York,Rochester,2015-11-01,Customer Service,Customer Service Representative,High School,61744,Satisfactory,No,1999-11-02,
00-12015179,Lisa,Armstrong,Female,New York,Rochester,2024-02-24,Customer Service,Support Specialist,High School,65709,Satisfactory,Yes,1982-01-28,
00-65437830,Jennifer,Stone,Female,Ohio,Cincinnati,2017-04-07,Operations,Inventory Specialist,Bachelor,61459,Good,Yes,1976-04-30,
00-37223861,Daniel,Black,Male,New York,Buffalo,2022-03-16,Operations,Logistics Coordinator,Bachelor,64269,Excellent,No,1972-07-19,
00-18876667,Mackenzie,Ward,Female,New York,New York City,2017-02-08,Operations,Logistics Coordinator,Bachelor,58353,Good,No,1992-12-10,
00-68959861,Dwayne,Simmons,Male,New York,New York City,2023-06-10,Operations,Inventory Specialist,Bachelor,61350,Good,No,1969-02-09,
00-75759022,Christopher,Brown,Male,New York,New York City,2022-12-12,IT,Software Developer,Master,81029,Good,No,1972-12-31,
00-71410640,David,Lewis,Male,North Carolina,Greensboro,2023-01-31,Customer Service,Support Specialist,Bachelor,63370,Good,No,1973-01-27,
00-67385552,Mike,Fox,Male,Michigan,Grand Rapids,2019-08-17,Operations,Logistics Coordinator,Bachelor,76759,Good,No,1960-09-24,
00-15613827,Angelica,Maxwell,Male,New York,Rochester,2021-12-05,HR,HR Coordinator,Bachelor,66799,Satisfactory,Yes,1979-08-06,
00-61052956,Joseph,Porter,Male,New York,Buffalo,2022-06-14,Operations,Inventory Specialist,Bachelor,69086,Needs Improvement,No,1967-05-28,
00-62902012,Wendy,Barker,Male,Pennsylvania,Allentown,2021-07-10,IT,Software Developer,Master,102281,Satisfactory,Yes,1981-11-02,
00-86763742,Jessica,Butler,Male,New York,Buffalo,2020-03-04,Finance,Accountant,Bachelor,64268,Needs Improvement,No,1987-04-09,
00-80495248,Drew,Martinez,Male,Illinois,Naperville,2021-10-04,Customer Service,Customer Service Representative,Bachelor,66532,Good,Yes,1970-11-14,
00-15168989,Stephen,Faulkner,Male,Ohio,Cincinnati,2020-07-18,Sales,Sales Specialist,Bachelor,85731,Satisfactory,No,1996-07-08,
00-70614013,Michelle,Wilson,Male,New York,New York City,2019-03-24,Finance,Accountant,Bachelor,71062,Excellent,No,1999-06-14,
00-15692967,Stanley,Johnson,Male,North Carolina,Raleigh,2023-03-02,Customer Service,Help Desk Technician,Bachelor,69166,Good,No,1980-12-08,
00-42980201,Sherry,Wood,Female,New York,Rochester,2020-02-16,Customer Service,Support Specialist,High School,61295,Good,Yes,1979-10-18,
00-63098035,Carolyn,Ortiz,Male,New York,New York City,2024-02-16,Finance,Accounts Payable Specialist,Bachelor,64996,Good,No,1990-12-11,
00-15268263,Mike,Roberts,Male,New York,Rochester,2020-07-22,IT,IT Support Specialist,High School,64059,Good,Yes,1992-12-15,
00-79273350,Eric,Watson,Male,Virginia,Virginia Beach,2022-05-26,IT,System Administrator,Master,84800,Good,No,1960-10-28,
00-16616323,Kevin,Tucker,Male,New York,New York City,2017-11-04,Sales,Sales Specialist,Bachelor,91797,Good,No,2002-03-09,
00-68995922,Douglas,Bowers,Male,North Carolina,Charlotte,2019-06-13,Operations,Logistics Coordinator,Bachelor,75108,Good,No,1971-01-25,
00-50876565,Brandon,Shannon,Female,New York,Rochester,2023-12-12,Operations,Logistics Coordinator,Bachelor,59533,Satisfactory,Yes,1980-06-30,
00-48374806,Justin,White,Female,New York,Buffalo,2019-10-15,Customer Service,Customer Service Representative,Bachelor,61572,Good,Yes,1985-01-29,
00-66701914,Tracy,Martinez,Male,New York,Buffalo,2017-05-16,Sales,Sales Specialist,Bachelor,87683,Good,Yes,1979-02-25,
00-17321129,Carlos,Williams,Female,New York,New York City,2022-07-06,Operations,Logistics Coordinator,Bachelor,53059,Good,No,1992-02-01,
00-29091078,Ashley,Knight,Male,New York,Buffalo,2019-12-16,Customer Service,Help Desk Technician,Bachelor,96944,Satisfactory,Yes,1989-03-07,
00-96718276,Matthew,Bennett,Male,New York,Rochester,2019-11-21,Customer Service,Customer Service Representative,Bachelor,67495,Good,No,1991-11-17,
00-77197151,Jennifer,Obrien,Female,New York,Buffalo,2016-10-22,Operations,Inventory Specialist,High School,61609,Good,No,1980-04-29,
00-88577462,Dillon,Fields,Male,New York,Buffalo,2024-10-22,IT,IT Support Specialist,Bachelor,64536,Satisfactory,No,2004-04-30,
00-83337520,Shannon,Cole,Female,New York,New York City,2017-12-03,Operations,Operations Analyst,Bachelor,70383,Good,No,1982-10-01,
00-65506990,Jessica,Davis,Female,North Carolina,Raleigh,2018-08-31,IT,System Administrator,Bachelor,95367,Satisfactory,Yes,1973-10-19,
00-13343647,Elizabeth,Ortiz,Male,Michigan,Warren,2017-04-01,Operations,Operations Analyst,Bachelor,98499,Needs Improvement,Yes,1961-06-12,
00-89230801,Rachel,Morgan,Female,Michigan,Grand Rapids,2023-01-18,HR,Recruiter,Bachelor,68810,Good,No,1999-01-13,
00-37102854,Susan,Wu,Male,New York,Rochester,2023-10-13,Sales,Sales Representative,Bachelor,73968,Good,No,1980-12-29,
00-22103709,Joshua,Davis,Female,New York,New York City,2017-03-06,IT,System Administrator,Master,88982,Good,No,2000-04-23,
00-97050454,Jasmine,Armstrong,Male,New York,New York City,2023-11-06,Operations,Inventory Specialist,Bachelor,61894,Good,Yes,1997-09-16,
00-32010905,Kelsey,Parker,Male,New York,New York City,2022-09-08,HR,HR Coordinator,Master,64428,Satisfactory,No,1971-06-24,
00-26581824,David,Hansen,Female,New York,Buffalo,2016-03-15,Operations,Logistics Coordinator,Bachelor,59026,Good,No,2001-12-26,
00-70317234,Stephanie,Weaver,Male,New York,Rochester,2021-10-22,Sales,Sales Representative,Bachelor,69038,Good,No,1998-05-09,
00-21449650,Brian,Hudson,Female,Michigan,Detroit,2020-03-14,IT,System Administrator,Bachelor,92274,Satisfactory,No,2004-12-16,
00-61551334,Karen,Shaw,Female,New York,Rochester,2022-01-08,IT,IT Support Specialist,High School,61586,Needs Improvement,Yes,1979-11-21,
00-78674708,David,Mayer,Female,New York,New York City,2021-03-11,Customer Service,Help Desk Technician,High School,84471,Excellent,Yes,1968-08-19,
00-31461370,Suzanne,Hill,Female,New York,Rochester,2018-03-21,Sales,Sales Consultant,PhD,98520,Needs Improvement,No,1983-10-10,
00-61084208,John,Thornton,Male,New York,Rochester,2015-12-11,IT,System Administrator,Master,77115,Satisfactory,No,1987-03-28,
00-32935793,Bethany,Miller,Male,New York,New York City,2024-07-26,Customer Service,Customer Service Manager,Bachelor,101210,Good,No,1981-08-03,
00-85898994,Catherine,Morales,Male,New York,New York City,2023-01-18,IT,Software Developer,Bachelor,105136,Good,Yes,1976-06-07,
00-30144703,Travis,Peck,Female,Pennsylvania,Allentown,2017-05-13,Finance,Accountant,Bachelor,63180,Good,No,1960-11-24,
00-29408873,Samuel,Perry,Male,New York,Buffalo,2017-11-30,Customer Service,Help Desk Technician,High School,61498,Satisfactory,Yes,1997-05-16,
00-16886777,Allison,Reyes,Female,North Carolina,Charlotte,2019-02-05,IT,IT Support Specialist,High School,61308,Satisfactory,Yes,1986-01-01,
00-51542843,Danny,Garcia,Male,Michigan,Warren,2022-03-07,Operations,Logistics Coordinator,Bachelor,67555,Needs Improvement,No,1992-12-12,
00-69895766,Justin,White,Female,New York,New York City,2017-10-26,Customer Service,Support Specialist,High School,53983,Satisfactory,No,1986-02-23,
00-34252610,Christopher,Parker,Male,New York,Rochester,2016-06-07,Operations,Operations Analyst,Master,75932,Satisfactory,No,1976-08-14,
00-27659164,Erika,Brown,Female,New York,Rochester,2024-05-06,Operations,Logistics Coordinator,Bachelor,56645,Satisfactory,No,1983-05-03,
00-10474177,Howard,Reeves,Female,Michigan,Warren,2021-04-26,Sales,Sales Representative,Bachelor,56539,Satisfactory,No,2002-01-29,
00-43971980,Peter,Flores,Male,Michigan,Grand Rapids,2015-06-10,Sales,Sales Specialist,PhD,66023,Good,Yes,1971-12-03,
00-76790446,Patricia,Scott,Male,Michigan,Grand Rapids,2023-11-18,Customer Service,Help Desk Technician,Bachelor,63098,Good,No,1978-08-28,
00-82947490,Rachel,Williams,Female,New York,Buffalo,2023-04-04,Operations,Inventory Specialist,High School,63051,Good,No,1968-07-11,
00-91602221,Karen,Willis,Male,Virginia,Norfolk,2023-07-11,Operations,Logistics Coordinator,Bachelor,70443,Good,No,1960-10-09,
00-41927492,William,Gordon,Female,New York,Buffalo,2017-02-14,Sales,Sales Specialist,PhD,88542,Good,No,1984-08-16,
00-98512648,Joseph,Flores,Male,New York,Rochester,2019-08-03,Operations,Inventory Specialist,High School,60874,Excellent,Yes,1996-09-21,
00-65049584,Richard,Washington,Male,New York,Rochester,2019-06-08,Sales,Sales Representative,Bachelor,66355,Satisfactory,Yes,1973-05-31,
00-90693921,Cynthia,Mcintyre,Male,New York,Rochester,2021-01-08,IT,Software Developer,Master,99651,Excellent,No,1981-05-18,
00-42844845,Joseph,Richmond,Female,New York,Rochester,2023-09-20,Operations,Logistics Coordinator,Bachelor,66186,Excellent,No,1983-08-05,
00-47327686,Craig,Hines,Male,New York,New York City,2021-09-11,Operations,Logistics Coordinator,Bachelor,69666,Good,No,1981-11-06,
00-84832912,Kristen,Torres,Male,New York,New York City,2023-06-07,IT,Software Developer,Master,100064,Satisfactory,No,1973-05-23,
00-37868647,Sean,Mathis,Male,New York,Buffalo,2015-07-14,Operations,Inventory Specialist,High School,63705,Good,No,1981-04-22,
00-29898606,James,Faulkner,Female,New York,Rochester,2016-05-24,Customer Service,Customer Service Manager,Master,70514,Needs Improvement,No,1983-03-13,
00-56844649,Amber,Jackson,Male,New York,Rochester,2015-04-06,Customer Service,Support Specialist,Bachelor,64269,Satisfactory,No,2000-03-12,
00-14352961,Amanda,Henderson,Male,New York,New York City,2022-12-20,IT,Software Developer,Master,87605,Good,No,1983-10-23,
00-90971604,Angela,Williams,Male,New York,New York City,2017-11-12,IT,System Administrator,Bachelor,88372,Good,Yes,1974-05-28,
00-21771255,Steven,Calderon,Male,New York,New York City,2015-04-23,Operations,Logistics Coordinator,Bachelor,69373,Good,No,1965-05-14,
00-65963010,Denise,Jackson,Female,New York,Rochester,2024-01-24,IT,Software Developer,Master,104317,Needs Improvement,No,1995-10-18,
00-31654047,Sarah,Olson,Male,New York,New York City,2022-08-21,Sales,Sales Representative,Bachelor,73945,Satisfactory,No,1979-01-09,
00-92019078,John,Frazier,Female,New York,Buffalo,2022-05-17,Sales,Sales Representative,Bachelor,70546,Satisfactory,No,1965-09-13,
00-89855385,Megan,Lewis,Female,New York,New York City,2020-11-22,Customer Service,Help Desk Technician,Bachelor,56231,Excellent,No,1987-02-12,
00-85454146,William,Williams,Female,New York,Buffalo,2017-10-15,IT,Software Developer,Bachelor,87986,Satisfactory,No,1972-11-03,
00-71114408,Amanda,Jones,Female,New York,Rochester,2022-02-04,IT,IT Support Specialist,Bachelor,56834,Needs Improvement,No,1990-05-30,
00-58343701,Randall,Martinez,Male,New York,Buffalo,2024-02-24,Operations,Inventory Specialist,Bachelor,65395,Good,No,1983-04-22,
00-22499198,Jessica,Lutz,Female,Illinois,Aurora,2022-12-08,IT,IT Support Specialist,High School,62378,Good,No,1976-10-21,
00-53328415,Ryan,Bishop,Male,New York,Buffalo,2018-11-08,Sales,Sales Consultant,PhD,83026,Excellent,No,1964-05-25,
00-60860378,Lucas,Fleming,Female,Pennsylvania,Pittsburgh,2023-05-14,Operations,Operations Analyst,Master,91034,Good,No,1988-09-04,
00-67354434,Cynthia,Petty,Male,New York,Rochester,2023-10-02,Marketing,Marketing Coordinator,Bachelor,69918,Good,No,1971-03-07,
00-18714202,Shawn,Sanchez,Male,New York,Buffalo,2017-05-05,Operations,Logistics Coordinator,Bachelor,64104,Good,No,2005-04-29,
00-28058430,Matthew,Stevens,Male,New York,Buffalo,2016-08-20,Marketing,Content Creator,Bachelor,67816,Good,No,1974-10-26,
00-46831833,Mark,Sloan,Female,New York,New York City,2018-02-21,Sales,Sales Specialist,PhD,83249,Good,No,1990-02-05,
00-65533646,Deborah,Smith,Male,New York,Buffalo,2020-07-04,Operations,Inventory Specialist,Bachelor,63045,Good,No,1982-08-23,
00-38058347,Adam,Smith,Female,New York,Buffalo,2021-03-09,Customer Service,Support Specialist,High School,61344,Good,Yes,1965-07-07,
00-24670297,Robert,Woodard,Female,New York,Rochester,2020-09-30,Operations,Operations Analyst,Master,55085,Good,No,2003-01-16,
00-94420078,Tracy,Long,Female,New York,Buffalo,2020-02-01,Customer Service,Support Specialist,Bachelor,62486,Good,Yes,1973-07-18,
00-21766833,Kristin,Banks,Male,New York,New York City,2019-01-31,Marketing,Content Creator,Bachelor,71899,Good,No,1983-10-01,
00-91171931,Amanda,Stafford,Female,New York,Buffalo,2024-11-12,Customer Service,Customer Service Representative,Bachelor,60761,Satisfactory,No,1985-08-26,
00-48545627,Emily,Chambers,Male,Michigan,Grand Rapids,2019-05-18,Operations,Inventory Specialist,Bachelor,60083,Good,Yes,1990-03-01,
00-52478375,Teresa,Bennett,Female,North Carolina,Charlotte,2017-08-22,Operations,Logistics Coordinator,Bachelor,63029,Good,No,1977-11-28,
00-87194344,Michael,Thompson,Male,New York,Buffalo,2024-10-25,IT,Software Developer,Bachelor,112964,Good,Yes,1980-08-04,
00-57493391,Lisa,Terrell,Female,New York,New York City,2024-02-18,Customer Service,Support Specialist,High School,58818,Needs Improvement,No,1986-11-08,
00-92448605,Steven,Mayer,Female,New York,Rochester,2020-06-21,Operations,Logistics Coordinator,Bachelor,61427,Good,No,1985-03-23,
00-79753731,Albert,Paul,Male,New York,New York City,2022-10-22,IT,System Administrator,Master,73715,Excellent,Yes,1986-10-20,
00-76805681,Juan,Morse,Male,New York,New York City,2020-05-18,Customer Service,Customer Service Representative,High School,55197,Good,Yes,1965-07-30,
00-34146739,James,Velasquez,Male,New York,Rochester,2023-08-31,Operations,Inventory Specialist,Bachelor,65708,Excellent,Yes,1975-02-19,
00-41235369,Kevin,Robbins,Male,North Carolina,Raleigh,2022-04-01,Sales,Sales Consultant,Master,78349,Good,Yes,1985-10-31,
00-35978571,Tina,Coffey,Female,New York,Buffalo,2015-01-15,Customer Service,Support Specialist,High School,58981,Satisfactory,No,1987-05-31,
00-13219453,Juan,Conway,Male,New York,Rochester,2019-10-02,Operations,Inventory Specialist,High School,62371,Excellent,Yes,1988-05-02,
00-25827722,Catherine,Smith,Female,Pennsylvania,Allentown,2022-11-15,IT,Software Developer,Master,100749,Needs Improvement,No,1996-10-09,
00-37827473,Danielle,Rodriguez,Female,New York,New York City,2023-04-18,Operations,Logistics Coordinator,Bachelor,58799,Satisfactory,No,1982-06-22,
00-65650977,Ashley,Snyder,Male,New York,Rochester,2019-08-03,Sales,Sales Representative,Bachelor,78336,Satisfactory,No,1993-09-27,
00-54800838,James,Rodgers,Male,New York,New York City,2018-09-19,IT,Software Developer,Master,101707,Good,Yes,1985-06-17,
00-95564277,Faith,Cunningham,Female,New York,New York City,2017-01-26,Finance,Accountant,Bachelor,64284,Satisfactory,No,1981-03-21,
00-95982334,Brianna,Reese,Female,New York,Rochester,2017-02-19,Sales,Sales Specialist,PhD,97988,Needs Improvement,Yes,1966-03-15,
